,hole_ID,depth_from,depth_to,code,code_long,code_description
8371,TS19-007,160.35,161.35,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8372,TS19-007,161.35,162.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8373,TS19-007,162.45,163.55,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8374,TS19-007,163.55,164.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8375,TS19-007,164.5,165.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8376,TS19-007,165.6,166.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8377,TS19-007,166.5,167.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8378,TS19-007,167.45,168.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8379,TS19-007,168.6,169.4,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8380,TS19-007,169.4,170.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8381,TS19-007,170.3,171.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8382,TS19-007,171.3,172.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8383,TS19-007,172.45,173.63,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8384,TS19-007,173.63,174.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8385,TS19-007,174.65,175.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8386,TS19-007,175.65,176.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8387,TS19-007,176.65,177.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8388,TS19-007,177.65,178.85,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8389,TS19-007,178.85,180.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8390,TS19-007,180.0,181.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8391,TS19-007,181.1,182.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8392,TS19-007,182.3,183.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8393,TS19-007,183.3,184.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8394,TS19-007,184.3,185.43,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8395,TS19-007,185.43,186.19,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8396,TS19-007,186.19,187.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8397,TS19-007,187.2,188.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8398,TS19-007,188.3,189.22,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8399,TS19-007,189.22,189.8,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8400,TS19-007,189.8,190.8,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8401,TS19-007,190.8,192.099,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8402,TS19-007,192.099,192.1,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8403,TS19-007,192.1,192.18,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8404,TS19-007,192.18,193.2,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8405,TS19-007,193.2,194.5,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8406,TS19-007,194.5,195.45,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8407,TS19-007,195.45,196.45,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8408,TS19-007,196.45,197.55,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8409,TS19-007,197.55,198.45,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8410,TS19-007,198.45,199.45,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8411,TS19-007,199.45,200.75,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8412,TS19-007,200.75,202.0,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8413,TS19-007,202.0,203.04,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8414,TS19-007,203.04,204.59,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8415,TS19-007,204.59,206.0,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8416,TS19-007,206.0,206.331,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8417,TS19-007,216.967,217.0,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8418,TS19-007,217.0,218.15,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8419,TS19-007,218.15,218.5,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8420,TS19-007,218.5,219.4,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8421,TS19-007,219.4,220.75,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8422,TS19-007,220.75,221.5,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8423,TS19-007,221.5,222.25,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8424,TS19-007,222.25,222.55,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
8425,TS19-007,230.45,231.45,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8426,TS19-007,231.45,232.55,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8427,TS19-007,232.55,233.49,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8428,TS19-007,233.49,234.6,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8429,TS19-007,234.6,235.8,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8430,TS19-007,235.8,237.0,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8431,TS19-007,237.0,238.0,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8432,TS19-007,238.0,239.15,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8433,TS19-007,239.15,240.13,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8434,TS19-007,240.13,241.55,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8435,TS19-007,241.55,242.71,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8436,TS19-007,242.71,244.05,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8437,TS19-007,244.05,245.1,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8438,TS19-007,245.1,245.573,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
8439,TS19-007,320.038,321.13,TELB,Tom East Lens B,Tom East En-Echelon Mineralization lens b
8440,TS19-007,321.13,321.24,TELB,Tom East Lens B,Tom East En-Echelon Mineralization lens b
8441,TS19-007,321.24,323.43,TELB,Tom East Lens B,Tom East En-Echelon Mineralization lens b
8442,TS19-007,323.43,323.52,TELB,Tom East Lens B,Tom East En-Echelon Mineralization lens b
8443,TS19-007,323.52,326.132,TELB,Tom East Lens B,Tom East En-Echelon Mineralization lens b
8444,TS19-008,33.35,34.4,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8445,TS19-008,34.4,35.3,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8446,TS19-008,35.3,36.4,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8447,TS19-008,36.4,37.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8448,TS19-008,37.5,38.65,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8449,TS19-008,38.65,40.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8450,TS19-008,40.0,41.33,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
