hole_ID,depth_from,depth_to,code,code_long,code_description
TS88-003,452,452.9,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS88-003,452.9,453.8,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-003,453.8,454.7,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-003,454.7,455.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-003,455.3,456.4,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-003,456.4,459.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-003,459.3,460.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-003,460.3,461.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-003,461.2,461.8,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,543.5,545,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS88-004,545,545.8,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS88-004,545.8,546,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS88-004,546,546.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS88-004,546.5,548,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS88-004,548,549.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS88-004,549.5,551,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,551,552.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,552.5,554,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,554,555.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,555.5,557,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,557,558.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,558.5,560,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,560,561.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,561.5,563,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,563,564.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,564.5,566,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,566,567.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,567.5,569,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,569,570.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,570.5,572,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,572,572.6,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,572.6,572.8,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,572.8,574.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,574.5,576,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,576,577.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,577.5,579,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,579,581.4,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS88-004,581.4,581.5,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,581.5,581.9,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,581.9,582.4,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,582.4,583.1,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,583.1,583.7,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,583.7,585.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,585.2,586.7,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,586.7,588.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,588.2,589.7,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,589.7,591.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,591.2,592.7,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,592.7,594.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,594.2,594.7,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS88-004,594.7,595.7,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS89-006,461.5,462,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS89-006,462,463.3,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS89-006,463.3,464.7,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS89-006,464.7,465.6,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS89-006,465.6,467.1,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS89-006,467.1,468.5,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS89-006,468.5,469.5,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS89-006,469.5,469.8,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS89-006,469.8,471.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS89-007,598.5,600,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,600,601.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,601.5,603,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,603,604.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,604.5,605.1,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,605.1,605.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,605.5,605.7,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,605.7,607,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,607,608.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,608.5,609.6,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS89-007,609.6,610,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS89-007,610,610.7,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS89-007,610.7,612.2,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS89-007,612.2,613,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS89-007,613,614.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS89-007,614.5,616,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS89-007,616,617.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
